metro_nonmetro,year,county_name,state_abbr,indicator,value
Metropolitan,2017,Seward,NE,physicians-per-10000,0.00069292066058
Metropolitan,2017,Washington,NE,physicians-per-10000,0.0008709536943
Metropolitan,2017,Hillsborough,NH,physicians-per-10000,0.0025791878087
Metropolitan,2017,Rockingham,NH,physicians-per-10000,0.0022446761715
Metropolitan,2017,Strafford,NH,physicians-per-10000,0.00198324237067
Metropolitan,2017,Atlantic,NJ,physicians-per-10000,0.00297254633066
Metropolitan,2017,Bergen,NJ,physicians-per-10000,0.00549059883078
Metropolitan,2017,Burlington,NJ,physicians-per-10000,0.00340604961112
Metropolitan,2017,Camden,NJ,physicians-per-10000,0.00472116715772
Metropolitan,2017,Cape May,NJ,physicians-per-10000,0.00185825410545
Metropolitan,2017,Cumberland,NJ,physicians-per-10000,0.00135124393927
Metropolitan,2017,Essex,NJ,physicians-per-10000,0.00438377677499
Metropolitan,2017,Gloucester,NJ,physicians-per-10000,0.00183591390765
Metropolitan,2017,Hudson,NJ,physicians-per-10000,0.00215365181544
Metropolitan,2017,Hunterdon,NJ,physicians-per-10000,0.00342383373158
Metropolitan,2017,Mercer,NJ,physicians-per-10000,0.00421296283777
Metropolitan,2017,Middlesex,NJ,physicians-per-10000,0.00399549226514
Metropolitan,2017,Monmouth,NJ,physicians-per-10000,0.00458192914184
Metropolitan,2017,Morris,NJ,physicians-per-10000,0.00457076491012
Metropolitan,2017,Ocean,NJ,physicians-per-10000,0.00144768312527
Metropolitan,2017,Passaic,NJ,physicians-per-10000,0.00212592636745
Metropolitan,2017,Salem,NJ,physicians-per-10000,0.00094238663408
Metropolitan,2017,Somerset,NJ,physicians-per-10000,0.00497638632218
Metropolitan,2017,Sussex,NJ,physicians-per-10000,0.00138495301813
Metropolitan,2017,Union,NJ,physicians-per-10000,0.00274339819412
Metropolitan,2017,Warren,NJ,physicians-per-10000,0.00163548530427
Metropolitan,2017,Bernalillo,NM,physicians-per-10000,0.00470310195506
Metropolitan,2017,Dona Ana,NM,physicians-per-10000,0.00179751933138
Metropolitan,2017,San Juan,NM,physicians-per-10000,0.00159145254033
Metropolitan,2017,Sandoval,NM,physicians-per-10000,0.00150848263179
Metropolitan,2017,Santa Fe,NM,physicians-per-10000,0.00330543263848
Metropolitan,2017,Torrance,NM,physicians-per-10000,0.0001924187031
Metropolitan,2017,Valencia,NM,physicians-per-10000,0.00053625614733
Metropolitan,2017,Carson City,NV,physicians-per-10000,0.00265275923052
Metropolitan,2017,Clark,NV,physicians-per-10000,0.00202137703678
Metropolitan,2017,Storey,NV,physicians-per-10000,0
Metropolitan,2017,Washoe,NV,physicians-per-10000,0.00311121131115
Metropolitan,2017,Albany,NY,physicians-per-10000,0.00625168909569
Metropolitan,2017,Bronx,NY,physicians-per-10000,0.00310585895714
Metropolitan,2017,Broome,NY,physicians-per-10000,0.00306794880491
Metropolitan,2017,Chemung,NY,physicians-per-10000,0.00264675861087
Metropolitan,2017,Dutchess,NY,physicians-per-10000,0.0027407240959
Metropolitan,2017,Erie,NY,physicians-per-10000,0.00411430012863
Metropolitan,2017,Herkimer,NY,physicians-per-10000,0.00064690375689
Metropolitan,2017,Jefferson,NY,physicians-per-10000,0.00186121426334
Metropolitan,2017,Kings,NY,physicians-per-10000,0.00337459298521
Metropolitan,2017,Livingston,NY,physicians-per-10000,0.00083824948203
Metropolitan,2017,Madison,NY,physicians-per-10000,0.00155378204675
Metropolitan,2017,Monroe,NY,physicians-per-10000,0.00514900185057
Metropolitan,2017,Nassau,NY,physicians-per-10000,0.00700191336062
Metropolitan,2017,New York,NY,physicians-per-10000,0.01296493340398
Metropolitan,2017,Niagara,NY,physicians-per-10000,0.00114525763545
Metropolitan,2017,Oneida,NY,physicians-per-10000,0.00229988195682
Metropolitan,2017,Onondaga,NY,physicians-per-10000,0.0051796305399
Metropolitan,2017,Ontario,NY,physicians-per-10000,0.00251219689798
Metropolitan,2017,Orange,NY,physicians-per-10000,0.00227516094996
Metropolitan,2017,Orleans,NY,physicians-per-10000,0.00032010243278
Metropolitan,2017,Oswego,NY,physicians-per-10000,0.00074640791192
Metropolitan,2017,Putnam,NY,physicians-per-10000,0.00196173603527
Metropolitan,2017,Queens,NY,physicians-per-10000,0.00268549909474
Metropolitan,2017,Rensselaer,NY,physicians-per-10000,0.00169967762572
Metropolitan,2017,Richmond,NY,physicians-per-10000,0.00388299358015
Metropolitan,2017,Rockland,NY,physicians-per-10000,0.00352169974977
Metropolitan,2017,Saratoga,NY,physicians-per-10000,0.00226361317849
Metropolitan,2017,Schenectady,NY,physicians-per-10000,0.00273575796588
Metropolitan,2017,Schoharie,NY,physicians-per-10000,0.00057883397112
Metropolitan,2017,Suffolk,NY,physicians-per-10000,0.00345623131026
Metropolitan,2017,Tioga,NY,physicians-per-10000,0.00061779242175
Metropolitan,2017,Tompkins,NY,physicians-per-10000,0.00250017024506
Metropolitan,2017,Ulster,NY,physicians-per-10000,0.00196529655821
Metropolitan,2017,Warren,NY,physicians-per-10000,0.00329884073757
Metropolitan,2017,Washington,NY,physicians-per-10000,0.00050656077912
Metropolitan,2017,Wayne,NY,physicians-per-10000,0.00065508971398
Metropolitan,2017,Westchester,NY,physicians-per-10000,0.00676510832854
Metropolitan,2017,Yates,NY,physicians-per-10000,0.0008051205668
Metropolitan,2017,Allen,OH,physicians-per-10000,0.0026494452724
Metropolitan,2017,Belmont,OH,physicians-per-10000,0.00108140137768
Metropolitan,2017,Brown,OH,physicians-per-10000,0.0004586945553
Metropolitan,2017,Butler,OH,physicians-per-10000,0.00140175428503
Metropolitan,2017,Carroll,OH,physicians-per-10000,0.00040618884088
Metropolitan,2017,Clark,OH,physicians-per-10000,0.00143403796857
Metropolitan,2017,Clermont,OH,physicians-per-10000,0.00210253764613
Metropolitan,2017,Cuyahoga,OH,physicians-per-10000,0.00771310528461
Metropolitan,2017,Delaware,OH,physicians-per-10000,0.00423286106256
Metropolitan,2017,Fairfield,OH,physicians-per-10000,0.00165616053203
Metropolitan,2017,Franklin,OH,physicians-per-10000,0.00483782339922
Metropolitan,2017,Fulton,OH,physicians-per-10000,0.00080423881162
Metropolitan,2017,Geauga,OH,physicians-per-10000,0.00272250640746
Metropolitan,2017,Greene,OH,physicians-per-10000,0.0037679692848
Metropolitan,2017,Hamilton,OH,physicians-per-10000,0.00635251823227
Metropolitan,2017,Hocking,OH,physicians-per-10000,0.00066936762374
Metropolitan,2017,Jefferson,OH,physicians-per-10000,0.00110997916888
Metropolitan,2017,Lake,OH,physicians-per-10000,0.00157040353297
Metropolitan,2017,Lawrence,OH,physicians-per-10000,0.0010857581933
Metropolitan,2017,Licking,OH,physicians-per-10000,0.00102976065176
Metropolitan,2017,Lorain,OH,physicians-per-10000,0.00164479530539
Metropolitan,2017,Lucas,OH,physicians-per-10000,0.00461736361331
Metropolitan,2017,Madison,OH,physicians-per-10000,0.00058541418053
Metropolitan,2017,Mahoning,OH,physicians-per-10000,0.00358383919318
Metropolitan,2017,Medina,OH,physicians-per-10000,0.00178625255378
Metropolitan,2017,Miami,OH,physicians-per-10000,0.00125209466965
Metropolitan,2017,Montgomery,OH,physicians-per-10000,0.00395054956409
Metropolitan,2017,Morrow,OH,physicians-per-10000,0.00022784233311
Metropolitan,2017,Ottawa,OH,physicians-per-10000,0.00112830827344
Metropolitan,2017,Perry,OH,physicians-per-10000,0.00030527571948
Metropolitan,2017,Pickaway,OH,physicians-per-10000,0.00089522432256
Metropolitan,2017,Portage,OH,physicians-per-10000,0.00138098657681
Metropolitan,2017,Richland,OH,physicians-per-10000,0.00163502588791
Metropolitan,2017,Stark,OH,physicians-per-10000,0.00278006534365
Metropolitan,2017,Summit,OH,physicians-per-10000,0.00399137876948
Metropolitan,2017,Trumbull,OH,physicians-per-10000,0.00150029955646
Metropolitan,2017,Union,OH,physicians-per-10000,0.00165989452754
Metropolitan,2017,Warren,OH,physicians-per-10000,0.0028427078084
Metropolitan,2017,Wood,OH,physicians-per-10000,0.00269327293873
Metropolitan,2017,Canadian,OK,physicians-per-10000,0.00085152339612
Metropolitan,2017,Cleveland,OK,physicians-per-10000,0.00193489521389
Metropolitan,2017,Comanche,OK,physicians-per-10000,0.00210924914052
Metropolitan,2017,Cotton,OK,physicians-per-10000,0.00069252077562
Metropolitan,2017,Creek,OK,physicians-per-10000,0.00054466230937
Metropolitan,2017,Garfield,OK,physicians-per-10000,0.00200285653309
Metropolitan,2017,Grady,OK,physicians-per-10000,0.00064805314036
Metropolitan,2017,Lincoln,OK,physicians-per-10000,0.00037227949599
Metropolitan,2017,Logan,OK,physicians-per-10000,0.00025374807046
Metropolitan,2017,McClain,OK,physicians-per-10000,0.00082530949106
Metropolitan,2017,Oklahoma,OK,physicians-per-10000,0.00453959337961
Metropolitan,2017,Okmulgee,OK,physicians-per-10000,0.00062605973653
Metropolitan,2017,Osage,OK,physicians-per-10000,0.00040413493853
Metropolitan,2017,Pawnee,OK,physicians-per-10000,0.00036607687614
Metropolitan,2017,Rogers,OK,physicians-per-10000,0.00089145938424
Metropolitan,2017,Sequoyah,OK,physicians-per-10000,0.00053425289589
Metropolitan,2017,Tulsa,OK,physicians-per-10000,0.00398389783454
Metropolitan,2017,Wagoner,OK,physicians-per-10000,0.00076145300212
Metropolitan,2017,Benton,OR,physicians-per-10000,0.00435391580982
Metropolitan,2017,Clackamas,OR,physicians-per-10000,0.00276873159887
Metropolitan,2017,Columbia,OR,physicians-per-10000,0.0004200316933
Metropolitan,2017,Deschutes,OR,physicians-per-10000,0.00325006770974
Metropolitan,2017,Jackson,OR,physicians-per-10000,0.00307882895192
Metropolitan,2017,Josephine,OR,physicians-per-10000,0.00157907383887
Metropolitan,2017,Lane,OR,physicians-per-10000,0.00262637278688
Metropolitan,2017,Linn,OR,physicians-per-10000,0.00119370165312
Metropolitan,2017,Marion,OR,physicians-per-10000,0.0018998581593
Metropolitan,2017,Multnomah,OR,physicians-per-10000,0.00656500960733
Metropolitan,2017,Polk,OR,physicians-per-10000,0.00111457868926
Metropolitan,2017,Washington,OR,physicians-per-10000,0.00272881653686
Metropolitan,2017,Yamhill,OR,physicians-per-10000,0.00143922543504
Metropolitan,2017,Adams,PA,physicians-per-10000,0.00115746369552
Metropolitan,2017,Allegheny,PA,physicians-per-10000,0.00684310912535
Metropolitan,2017,Armstrong,PA,physicians-per-10000,0.00095000229839
Metropolitan,2017,Beaver,PA,physicians-per-10000,0.00148717388401
Metropolitan,2017,Berks,PA,physicians-per-10000,0.00202069727146
Metropolitan,2017,Blair,PA,physicians-per-10000,0.00274303627992
Metropolitan,2017,Bucks,PA,physicians-per-10000,0.00301976297169
Metropolitan,2017,Butler,PA,physicians-per-10000,0.00193732436345
Metropolitan,2017,Cambria,PA,physicians-per-10000,0.0026569498216
Metropolitan,2017,Carbon,PA,physicians-per-10000,0.00099646566086
Metropolitan,2017,Centre,PA,physicians-per-10000,0.00252449249102
Metropolitan,2017,Chester,PA,physicians-per-10000,0.00290204311497
Metropolitan,2017,Columbia,PA,physicians-per-10000,0.00207773160596
Metropolitan,2017,Cumberland,PA,physicians-per-10000,0.00289551870752
Metropolitan,2017,Dauphin,PA,physicians-per-10000,0.00688928425786
Metropolitan,2017,Delaware,PA,physicians-per-10000,0.00436121405717
Metropolitan,2017,Erie,PA,physicians-per-10000,0.00283024762829
Metropolitan,2017,Fayette,PA,physicians-per-10000,0.0008892909438
Metropolitan,2017,Franklin,PA,physicians-per-10000,0.00155003713631
Metropolitan,2017,Lackawanna,PA,physicians-per-10000,0.00328284146058
Metropolitan,2017,Lancaster,PA,physicians-per-10000,0.00215984708135
Metropolitan,2017,Lebanon,PA,physicians-per-10000,0.00202386175467
Metropolitan,2017,Lehigh,PA,physicians-per-10000,0.00438196142353
Metropolitan,2017,Luzerne,PA,physicians-per-10000,0.00237056345743
Metropolitan,2017,Lycoming,PA,physicians-per-10000,0.00221706081081
Metropolitan,2017,Mercer,PA,physicians-per-10000,0.00195151920349
Metropolitan,2017,Monroe,PA,physicians-per-10000,0.00129198204204
Metropolitan,2017,Montgomery,PA,physicians-per-10000,0.00666060023847
Metropolitan,2017,Montour,PA,physicians-per-10000,0.04391447368421
Metropolitan,2017,Northampton,PA,physicians-per-10000,0.00325451843298
Metropolitan,2017,Perry,PA,physicians-per-10000,0.00039012549037
Metropolitan,2017,Philadelphia,PA,physicians-per-10000,0.00606765319688
Metropolitan,2017,Pike,PA,physicians-per-10000,0.00062574866358
Metropolitan,2017,Washington,PA,physicians-per-10000,0.00223780540739
Metropolitan,2017,Westmoreland,PA,physicians-per-10000,0.00199651465584
Metropolitan,2017,Wyoming,PA,physicians-per-10000,0.0008873770613
Metropolitan,2017,York,PA,physicians-per-10000,0.00225532209167
Metropolitan,2017,Bristol,RI,physicians-per-10000,0.00661884108615
Metropolitan,2017,Kent,RI,physicians-per-10000,0.00336260611128
Metropolitan,2017,Newport,RI,physicians-per-10000,0.00237454871459
Metropolitan,2017,Providence,RI,physicians-per-10000,0.00512196502349
Metropolitan,2017,Washington,RI,physicians-per-10000,0.00257570594156
Metropolitan,2017,Aiken,SC,physicians-per-10000,0.00131640309089
Metropolitan,2017,Anderson,SC,physicians-per-10000,0.00174579263974
Metropolitan,2017,Beaufort,SC,physicians-per-10000,0.00224677423628
Metropolitan,2017,Berkeley,SC,physicians-per-10000,0.0010176805026
Metropolitan,2017,Calhoun,SC,physicians-per-10000,0.00020661157025
Metropolitan,2017,Charleston,SC,physicians-per-10000,0.00813737204518
Metropolitan,2017,Chester,SC,physicians-per-10000,0.00043409506682
Metropolitan,2017,Clarendon,SC,physicians-per-10000,0.00083086053412
Metropolitan,2017,Darlington,SC,physicians-per-10000,0.00088320708961
Metropolitan,2017,Dorchester,SC,physicians-per-10000,0.00088392562575
Metropolitan,2017,Edgefield,SC,physicians-per-10000,0.00085021440189
Metropolitan,2017,Fairfield,SC,physicians-per-10000,0.00093741630212
Metropolitan,2017,Florence,SC,physicians-per-10000,0.00330778306155
Metropolitan,2017,Greenville,SC,physicians-per-10000,0.00384276554657
Metropolitan,2017,Horry,SC,physicians-per-10000,0.00192940807271
Metropolitan,2017,Jasper,SC,physicians-per-10000,0.00051775913845
Metropolitan,2017,Kershaw,SC,physicians-per-10000,0.00198194901817
Metropolitan,2017,Lancaster,SC,physicians-per-10000,0.00099601593625
Metropolitan,2017,Laurens,SC,physicians-per-10000,0.00094038272084
Metropolitan,2017,Lexington,SC,physicians-per-10000,0.00187776241221
Metropolitan,2017,Pickens,SC,physicians-per-10000,0.0013046575474
Metropolitan,2017,Richland,SC,physicians-per-10000,0.00371463857049
Metropolitan,2017,Saluda,SC,physicians-per-10000,0.00019470404984
Metropolitan,2017,Spartanburg,SC,physicians-per-10000,0.00217593536548
Metropolitan,2017,Sumter,SC,physicians-per-10000,0.00145523509088
Metropolitan,2017,York,SC,physicians-per-10000,0.00128776658227
Metropolitan,2017,Lincoln,SD,physicians-per-10000,0.00635978710018
Metropolitan,2017,McCook,SD,physicians-per-10000,0.00018031013343
Metropolitan,2017,Meade,SD,physicians-per-10000,0.0009542659221
Metropolitan,2017,Minnehaha,SD,physicians-per-10000,0.00381592318381
Metropolitan,2017,Pennington,SD,physicians-per-10000,0.00328473359647
Metropolitan,2017,Turner,SD,physicians-per-10000,0.00059354226021
Metropolitan,2017,Union,SD,physicians-per-10000,0.0065945323004
Metropolitan,2017,Anderson,TN,physicians-per-10000,0.00180434612066
Metropolitan,2017,Blount,TN,physicians-per-10000,0.00174344684771
Metropolitan,2017,Bradley,TN,physicians-per-10000,0.00150852174239
Metropolitan,2017,Campbell,TN,physicians-per-10000,0.00085895460172
Metropolitan,2017,Cannon,TN,physicians-per-10000,0.00041488037616
Metropolitan,2017,Carter,TN,physicians-per-10000,0.00070983656013
Metropolitan,2017,Cheatham,TN,physicians-per-10000,0.00089022972873
Metropolitan,2017,Chester,TN,physicians-per-10000,0.00040518638574
Metropolitan,2017,Crockett,TN,physicians-per-10000,0.00020938023451
Metropolitan,2017,Davidson,TN,physicians-per-10000,0.0064165224008
Metropolitan,2017,Dickson,TN,physicians-per-10000,0.00099165512854
Metropolitan,2017,Fayette,TN,physicians-per-10000,0.0011109191004
Metropolitan,2017,Gibson,TN,physicians-per-10000,0.00065246202467
Metropolitan,2017,Grainger,TN,physicians-per-10000,0.00021602938
Metropolitan,2017,Hamblen,TN,physicians-per-10000,0.00168811658846
Metropolitan,2017,Hamilton,TN,physicians-per-10000,0.00419176141823
Metropolitan,2017,Hawkins,TN,physicians-per-10000,0.00045993277906
Metropolitan,2017,Jefferson,TN,physicians-per-10000,0.00075909057247
Metropolitan,2017,Knox,TN,physicians-per-10000,0.00430055298965
Metropolitan,2017,Loudon,TN,physicians-per-10000,0.001206318091
Metropolitan,2017,Macon,TN,physicians-per-10000,0.00057696270348
Metropolitan,2017,Madison,TN,physicians-per-10000,0.00456943804108
Metropolitan,2017,Marion,TN,physicians-per-10000,0.00083989501312
Metropolitan,2017,Maury,TN,physicians-per-10000,0.00185499258003
Metropolitan,2017,Montgomery,TN,physicians-per-10000,0.00109249817917
Metropolitan,2017,Morgan,TN,physicians-per-10000,0.00013902405116
Metropolitan,2017,Polk,TN,physicians-per-10000,0.00094685761629
Metropolitan,2017,Roane,TN,physicians-per-10000,0.00060218291306
Metropolitan,2017,Robertson,TN,physicians-per-10000,0.00070410634822
Metropolitan,2017,Rutherford,TN,physicians-per-10000,0.00128658930715
Metropolitan,2017,Sequatchie,TN,physicians-per-10000,0.00040333422963
Metropolitan,2017,Shelby,TN,physicians-per-10000,0.0041174911623
Metropolitan,2017,Smith,TN,physicians-per-10000,0.00060174506068
Metropolitan,2017,Stewart,TN,physicians-per-10000,0.00029496349827
Metropolitan,2017,Sullivan,TN,physicians-per-10000,0.00402745008499
Metropolitan,2017,Sumner,TN,physicians-per-10000,0.00130911733432
Metropolitan,2017,Tipton,TN,physicians-per-10000,0.00043844692356
Metropolitan,2017,Trousdale,TN,physicians-per-10000,0.00036324010171
Metropolitan,2017,Unicoi,TN,physicians-per-10000,0.0007319407691
Metropolitan,2017,Union,TN,physicians-per-10000,0.00020316944332
Metropolitan,2017,Washington,TN,physicians-per-10000,0.00723133266463
Metropolitan,2017,Williamson,TN,physicians-per-10000,0.00588187063337
Metropolitan,2017,Wilson,TN,physicians-per-10000,0.00108088888889
Metropolitan,2017,Archer,TX,physicians-per-10000,0.00068290462099
Metropolitan,2017,Armstrong,TX,physicians-per-10000,0
Metropolitan,2017,Atascosa,TX,physicians-per-10000,0.00045716557344
Metropolitan,2017,Austin,TX,physicians-per-10000,0.00053352896062
Metropolitan,2017,Bandera,TX,physicians-per-10000,0.00056957588503
Metropolitan,2017,Bastrop,TX,physicians-per-10000,0.00056337380427
Metropolitan,2017,Bell,TX,physicians-per-10000,0.00413618189078
Metropolitan,2017,Bexar,TX,physicians-per-10000,0.00338813392822
Metropolitan,2017,Bowie,TX,physicians-per-10000,0.00250201433357
Metropolitan,2017,Brazoria,TX,physicians-per-10000,0.00215829281469
Metropolitan,2017,Brazos,TX,physicians-per-10000,0.00267686255832
Metropolitan,2017,Burleson,TX,physicians-per-10000,0.0005438033607
Metropolitan,2017,Caldwell,TX,physicians-per-10000,0.00041621384142
Metropolitan,2017,Callahan,TX,physicians-per-10000,0.0001429183936
Metropolitan,2017,Cameron,TX,physicians-per-10000,0.00144370948413
Metropolitan,2017,Carson,TX,physicians-per-10000,0
Metropolitan,2017,Chambers,TX,physicians-per-10000,0.00023554906487
Metropolitan,2017,Clay,TX,physicians-per-10000,0.00057383320581
Metropolitan,2017,Collin,TX,physicians-per-10000,0.00285530659228
Metropolitan,2017,Comal,TX,physicians-per-10000,0.00193431419463
Metropolitan,2017,Coryell,TX,physicians-per-10000,0.0003876590739
Metropolitan,2017,Crosby,TX,physicians-per-10000,0.00034608063679
Metropolitan,2017,Dallas,TX,physicians-per-10000,0.00351546684096
Metropolitan,2017,Denton,TX,physicians-per-10000,0.00188693741095
Metropolitan,2017,Ector,TX,physicians-per-10000,0.00205398337075
Metropolitan,2017,El Paso,TX,physicians-per-10000,0.00209572790268
Metropolitan,2017,Ellis,TX,physicians-per-10000,0.000847098687
Metropolitan,2017,Falls,TX,physicians-per-10000,0.00034612056533
Metropolitan,2017,Fort Bend,TX,physicians-per-10000,0.00269718654885
Metropolitan,2017,Galveston,TX,physicians-per-10000,0.00504010180828
Metropolitan,2017,Goliad,TX,physicians-per-10000,0.00026371308017
Metropolitan,2017,Grayson,TX,physicians-per-10000,0.00158219581912
Metropolitan,2017,Gregg,TX,physicians-per-10000,0.00293435294688
Metropolitan,2017,Guadalupe,TX,physicians-per-10000,0.00098965142278
Metropolitan,2017,Hardin,TX,physicians-per-10000,0.00036708794378
Metropolitan,2017,Harris,TX,physicians-per-10000,0.00336843655551
Metropolitan,2017,Harrison,TX,physicians-per-10000,0.00068938644606
Metropolitan,2017,Hays,TX,physicians-per-10000,0.00114539304949
Metropolitan,2017,Hidalgo,TX,physicians-per-10000,0.00118368614879
Metropolitan,2017,Hudspeth,TX,physicians-per-10000,0.00020855057351
Metropolitan,2017,Hunt,TX,physicians-per-10000,0.00064253365529
Metropolitan,2017,Irion,TX,physicians-per-10000,0
Metropolitan,2017,Jefferson,TX,physicians-per-10000,0.00212156030761
Metropolitan,2017,Johnson,TX,physicians-per-10000,0.00103290713756
Metropolitan,2017,Jones,TX,physicians-per-10000,0.00045415552304
Metropolitan,2017,Kaufman,TX,physicians-per-10000,0.00055977981994
Metropolitan,2017,Kendall,TX,physicians-per-10000,0.00350561994698
Metropolitan,2017,Lampasas,TX,physicians-per-10000,0.0008007913703
Metropolitan,2017,Liberty,TX,physicians-per-10000,0.00037070074024
Metropolitan,2017,Lubbock,TX,physicians-per-10000,0.00400439800658
Metropolitan,2017,Lynn,TX,physicians-per-10000,0.00085077420453
Metropolitan,2017,Martin,TX,physicians-per-10000,0.00034764470711
Metropolitan,2017,McLennan,TX,physicians-per-10000,0.00217983009108
Metropolitan,2017,Medina,TX,physicians-per-10000,0.00056950963257
Metropolitan,2017,Midland,TX,physicians-per-10000,0.00159348236739
Metropolitan,2017,Montgomery,TX,physicians-per-10000,0.00198502348014
Metropolitan,2017,Nueces,TX,physicians-per-10000,0.00278801429892
Metropolitan,2017,Oldham,TX,physicians-per-10000,0.00046926325669
Metropolitan,2017,Orange,TX,physicians-per-10000,0.00044273201551
Metropolitan,2017,Parker,TX,physicians-per-10000,0.00131530450745
Metropolitan,2017,Potter,TX,physicians-per-10000,0.00344343407328
Metropolitan,2017,Randall,TX,physicians-per-10000,0.00196666935738
Metropolitan,2017,Robertson,TX,physicians-per-10000,5.785697755E-05
Metropolitan,2017,Rockwall,TX,physicians-per-10000,0.00202668468164
Metropolitan,2017,Rusk,TX,physicians-per-10000,0.00044077134986
Metropolitan,2017,San Patricio,TX,physicians-per-10000,0.00049332516108
Metropolitan,2017,Smith,TX,physicians-per-10000,0.00364432436659
Metropolitan,2017,Sterling,TX,physicians-per-10000,0
Metropolitan,2017,Tarrant,TX,physicians-per-10000,0.00215019106148
Metropolitan,2017,Taylor,TX,physicians-per-10000,0.00249927346702
Metropolitan,2017,Tom Green,TX,physicians-per-10000,0.00216602221865
Metropolitan,2017,Travis,TX,physicians-per-10000,0.00329851698868
Metropolitan,2017,Upshur,TX,physicians-per-10000,0.00043625787688
Metropolitan,2017,Victoria,TX,physicians-per-10000,0.00234693323192
Metropolitan,2017,Waller,TX,physicians-per-10000,0.00020705492602
Metropolitan,2017,Webb,TX,physicians-per-10000,0.00088797071509
Metropolitan,2017,Wichita,TX,physicians-per-10000,0.00238520717228
Metropolitan,2017,Williamson,TX,physicians-per-10000,0.00196570081469
Metropolitan,2017,Wilson,TX,physicians-per-10000,0.00069687798662
Metropolitan,2017,Wise,TX,physicians-per-10000,0.00093697386721
Metropolitan,2017,Box Elder,UT,physicians-per-10000,0.00067333939945
Metropolitan,2017,Cache,UT,physicians-per-10000,0.00160543960714
Metropolitan,2017,Davis,UT,physicians-per-10000,0.00158936405535
Metropolitan,2017,Juab,UT,physicians-per-10000,0.00095196884466
Metropolitan,2017,Morgan,UT,physicians-per-10000,0.00340390203404
Metropolitan,2017,Salt Lake,UT,physicians-per-10000,0.00385985825497
Metropolitan,2017,Tooele,UT,physicians-per-10000,0.00040053213555
Metropolitan,2017,Utah,UT,physicians-per-10000,0.0013371626758
Metropolitan,2017,Washington,UT,physicians-per-10000,0.00191613278975
Metropolitan,2017,Weber,UT,physicians-per-10000,0.00145499085267
Metropolitan,2017,Albemarle,VA,physicians-per-10000,0.00737688331279
Metropolitan,2017,Alexandria City,VA,physicians-per-10000,0.00287796673519
Metropolitan,2017,Amelia,VA,physicians-per-10000,0.00015369246138
Metropolitan,2017,Amherst,VA,physicians-per-10000,0.00025263689762
Metropolitan,2017,Appomattox,VA,physicians-per-10000,0.00012625465564
Metropolitan,2017,Arlington,VA,physicians-per-10000,0.0036291527907
Metropolitan,2017,Augusta,VA,physicians-per-10000,0.00153729938906
Metropolitan,2017,Bedford,VA,physicians-per-10000,0.00133338412892
Metropolitan,2017,Botetourt,VA,physicians-per-10000,0.00135228536226
Metropolitan,2017,Bristol City,VA,physicians-per-10000,0.00078873923068
Metropolitan,2017,Campbell,VA,physicians-per-10000,0.00021828897823
Metropolitan,2017,Charles City,VA,physicians-per-10000,0.00028814291889
Metropolitan,2017,Charlottesville City,VA,physicians-per-10000,0.02944905127086
Metropolitan,2017,Chesapeake City,VA,physicians-per-10000,0.00228327439683
Metropolitan,2017,Chesterfield,VA,physicians-per-10000,0.00293783495335
Metropolitan,2017,Clarke,VA,physicians-per-10000,0.00137712593817
Metropolitan,2017,Colonial Heights City,VA,physicians-per-10000,0.00319632142657
Metropolitan,2017,Craig,VA,physicians-per-10000,0.00039494470774
Metropolitan,2017,Culpeper,VA,physicians-per-10000,0.00104128502285
Metropolitan,2017,Dinwiddie,VA,physicians-per-10000,0.00017526026149
Metropolitan,2017,Fairfax,VA,physicians-per-10000,0.00402243666335
Metropolitan,2017,Fairfax City,VA,physicians-per-10000,0.00024416049483
Metropolitan,2017,Falls Church City,VA,physicians-per-10000,0.0085296506905
Metropolitan,2017,Fauquier,VA,physicians-per-10000,0.00155642023346
Metropolitan,2017,Fluvanna,VA,physicians-per-10000,0.00089609080387
Metropolitan,2017,Franklin,VA,physicians-per-10000,0.00096093958537
Metropolitan,2017,Franklin City,VA,physicians-per-10000,0.00224634968177
Metropolitan,2017,Frederick,VA,physicians-per-10000,0.00149397317639
Metropolitan,2017,Fredericksburg City,VA,physicians-per-10000,0.00641641504255
Metropolitan,2017,Giles,VA,physicians-per-10000,0.00089052481596
Metropolitan,2017,Gloucester,VA,physicians-per-10000,0.00128517497122
Metropolitan,2017,Goochland,VA,physicians-per-10000,0.00279642058166
Metropolitan,2017,Greene,VA,physicians-per-10000,0.00055614540674
Metropolitan,2017,Hampton City,VA,physicians-per-10000,0.00129548145005
Metropolitan,2017,Hanover,VA,physicians-per-10000,0.00204216749503
Metropolitan,2017,Harrisonburg City,VA,physicians-per-10000,0.00397904983991
Metropolitan,2017,Henrico,VA,physicians-per-10000,0.00398164374159
Metropolitan,2017,Hopewell City,VA,physicians-per-10000,0.00101787927067
Metropolitan,2017,Isle of Wight,VA,physicians-per-10000,0.00129894731145
Metropolitan,2017,James City,VA,physicians-per-10000,0.00448970509313
Metropolitan,2017,King and Queen,VA,physicians-per-10000,0.00071002556092
Metropolitan,2017,King William,VA,physicians-per-10000,0.00029517681091
Metropolitan,2017,Loudoun,VA,physicians-per-10000,0.00201794273074
Metropolitan,2017,Lynchburg City,VA,physicians-per-10000,0.00501668168424
Metropolitan,2017,Madison,VA,physicians-per-10000,0.00067694622038
